title,authors,abstract,year,keywords,doi,url,type
Sequence Clock: A Dynamic Resource Orchestrator for Serverless Architectures,"Ioannis Fakinos, Achilleas Tzenetopoulos, Dimosthenis Masouros, Sotirios Xydis, Dimitrios Soudris","<p>Function-as-a-service (FaaS) represents the next frontier in the evolution of cloud computing being an emerging paradigm that removes the burden of configuration and management issues from users. This is achieved by replacing the well-established monolithic approach with graphs of standalone, small, stateless, event-driven components called functions. At the same time, from the cloud providers&rsquo; perspective, problems such as availability, load balancing and scalability need to be resolved without being aware of the functionality, behavior or resource requirements of their tenants&rsquo; code. However, in this context, functions&rsquo; containers coexist with others inside a host of finite resources, where a passive resource allocation technique does not guarantee a well-defined quality of service (QoS) in regards to time latency. In this paper, we present Sequence Clock, an expandable latency targeting tool that actively monitors serverless invocations in a cluster and offers execution of a sequential chain of functions, also known as pipelines or sequences, while achieving the targeted time latency. Two regulation methods were utilized, with one of them achieving up to 82% decrease in the severity of time violations and in some cases even eliminating them completely.</p>",2023,"serverless computing, FaaS, QoS, OpenWhisk, Kubernetes",10.5281/zenodo.7941063,,publication
Identifying Performance Anomalies in Fluctuating Cloud Environments: A Robust Correlative-GNN-based Explainable Approach,"Song, Yujia, Xin, Ruyue, Chen, Peng, Zhang, Rui, Chen, Juan, Zhao, Zhiming","<p>Cloud computing provides scalable and elastic resources to customers as a low-cost, on-demand utility service. Multivariate time</p>

<p>series anomaly detection is crucial to promise the overall performance of cloud computing systems. However, due to the complexity</p>

<p>and high dynamics of cloud environments, anomaly detections caused by irre gular fluctuations in data and the robustness of models</p>

<p>are a challenge. To address these issues, we propose a deep learning-based anomaly detection method for multivariate time series for</p>

<p>real-world operational clouds: Correlative-GNN with Multi-Head Self-Attention and Auto-Regression Ensemble Method (CGNNMHSA-</p>

<p>AR). Our method utilizes two parallel graph neural networks (GNN) to learn the time and feature inter-dependencies</p>

<p>to achieve fewer false positives. Our approach leverages a multi-head self-attention, GRU, and AR model to capture multipledimensional</p>

<p>information, leading to better detection robustness. CGNN-MHSA-AR can also provide an abnormal explanation</p>

<p>based on the prediction error of its constituent univariate series. We compare the detection performance of CGNN-MHSA-AR</p>

<p>with seven baseline methods on seven public datasets. The evaluation shows that the proposed CGNN-MHSA-AR outperforms</p>

<p>its competitors with an F1-Score of 0.871 on average and is 19.9% better than state-of-the-art baseline methods. In addition,</p>

<p>CGNN-MHSA-AR also offers to correctly identify the root cause of detected anomalies with up to 74.1% accuracy.</p>",2023,,10.1016/j.future.2023.03.020,,publication
A concept for application of integrated digital technologies to enhance future smart agricultural systems,"Gebresenbet, Girma, Bosona, Techane, Patterson, David, Persson, Henrik, Fischer, Benjamin, Mandaluniz, Nerea, Chirici, Gherardo, Zacepins, Aleksejs, Komasilovs, Vitalijs, Pitulac, Tudor, Nasirahmadi, Abozar","<p>Future agricultural systems should increase productivity and sustainability of food production and supply. For this, integrated and efficient capture, management, sharing, and use of agricultural and environmental data from multiple sources is essential. However, there are challenges to understand and efficiently use different types of agricultural and environmental data from multiple sources, which differ in format and time interval. In this regard, the role of emerging technologies is considered to be significant for integrated data gathering, analyses and efficient use. In this study, a concept was developed to facilitate the full integration of digital technologies to enhance future smart and sustainable agricultural systems. The concept has been developed based on the results of a literature review and diverse experiences and expertise which enabled the identification of stat-of-the-art smart technologies, challenges and knowledge gaps. The features of the proposed solution include: data collection methodologies using smart digital tools; platforms for data handling and sharing; application of Artificial Intelligent for data integration and analysis; edge and cloud computing; application of Blockchain, decision support system; and a governance and data security system. The study identified the potential positive implications i.e. the implementation of the concept could increase data value, farm productivity, effectiveness in monitoring of farm operations and decision making, and provide innovative farm business models. The concept could contribute to an overall increase in the competitiveness, sustainability, and resilience of the agricultural sector as well as digital transformation in agriculture and rural areas. This study also provided future research direction in relation to the proposed concept. The results will benefit researchers, practitioners, developers of smart tools, and policy makers supporting the transition to smarter and more sustainable agriculture systems. &copy; 2023 The Author(s)</p>",2023,,10.1016/j.atech.2023.100255,,publication
Continuous accounting implementation for a new future opening the black box through green transformational leadership by surveying Indonesia banking employees,"Dian Widiyati, Etty Murwaningsari, Juniati Gunawan","<p>This study intents to examine and analyze the continuous accounting implementation with green transformational leadership as moderation variable by conducting a survey. Accounting produce services that impacted by the industrial revolution, so that they need to prepare for the challenges of an industry that clings to inflexible rituals and indecision in adopting complex designs, technologies and processes. This study uses primary data through questionnaires survey. The sample was 614 employees of the finance and information technology division at banks registered with the Bank Based on Core Capital Group. The result present that digital capability has positive influence on continuous accounting implementation as well as green human capital and green transformational leadership. While, cybersecurity awareness has no influence on continuous accounting implementation. Green transformational leadership is strengthening influence cybersecurity awareness to continuous accounting implementation while the rest have no moderation effect. The implications of this study are theoretically the development of new measurements for digital capability. The practical implication is by increasing digital capability, companies can have special programs that focus on self-development in terms of technology. Accounting as one of the branches of science affected by technology needs to update the method of storing accounting data securely. The Indonesian Institute of Accountants can make regulations regarding continuous accounting. Finally, the implication for the banking is to be able to pay more attention to cybersecurity by creating specific cybersecurity programs</p>",2023,"continuous accounting, digitalization, cybersecurity, green concept, survey, banking, Indonesia",10.15587/1729-4061.2023.273567,,publication
TeraHeap: Reducing Memory Pressure in Managed Big Data Frameworks,"Kolokasis,  Iacovos G., Evdorou, Giannos, Akram, Shoaib, Kozanitis, Christos, Papagiannis, Anastasios, Zakkak, Foivos S., Pratikakis, Polyvios, Bilas, Angelos","<p>Big data analytics frameworks, such as Spark and Giraph, need to process and cache massive amounts of data that do not always fit on the managed heap. Therefore, frameworks temporarily move long-lived objects outside the managed heap (off-heap) on a fast storage device. However, this practice results in (1) high serialization/deserialization (S/D) cost and (2) high memory pressure when off-heap objects are moved back to the heap for processing.</p>

<p>In this paper, we propose TeraHeap, a system that eliminates S/D overhead and expensive GC scans for a large portion of the objects in big data frameworks. TeraHeap relies on three concepts. (1) It eliminates S/D cost by extending the managed runtime (JVM) to use a second high-capacity heap (H2) over a fast storage device. (2) It offers a simple hint-based interface, allowing big data analytics frameworks to leverage knowledge about objects to populate H2. (3) It reduces GC cost by fencing the garbage collector from scanning H2 objects while maintaining the illusion of a single managed heap.</p>

<p>We implement TeraHeap in OpenJDK and evaluate it with 15 widely used applications in two real-world big data frameworks, Spark and Giraph. Our evaluation shows that for the same DRAM size, TeraHeap improves performance by up to 73% and 28% compared to native Spark and Giraph, respectively. Also, it provides better performance by consuming up to 4.6&times; and 1.2&times; less DRAM capacity than native Spark and Giraph, respectively. Finally, it outperforms Panthera, a state-of-the-art garbage collector for hybrid memories, by up to 69%.</p>",2023,"Java Virtual Machine (JVM), large analytics datasets, serialization, large managed heaps, memory management, garbage collection, memory hierarchy, fast storage devices",10.1145/3582016.3582045,,publication
Proposta de implementação do método DMAIC na gestão logística voltado ao estoque: estudo de caso na Malbec Empreendimento LTDA,"Silva, Daniel Nunes, Silveira, Andreia Luiza Freitas da, Caldas, Jhonatha Moraes, Roberto, José Carlos Alves, Almeida, Victor da Silva","<p>Nos tempos atuais muitas empresas aderiram sistemas de gest&atilde;o integrados visando o aumento da produtividade, controle e efici&ecirc;ncia dentro da organiza&ccedil;&atilde;o, com isso, empresas que n&atilde;o adotam esses tipos de sistemas acabam ficando estagnadas com o decorrer do tempo, devido a suas plataformas de gest&atilde;o que acabam n&atilde;o atualizando seus sistemas de gest&atilde;o empresarial de acordo com o desenvolvimento das tecnologias atuais. O presente artigo tem como objetivo desenvolver um estudo de caso na empresa Malbec Empreendimento Imobili&aacute;rios LTDA, na cidade Manaus, estado do Amazonas, com foco no ramo de constru&ccedil;&atilde;o civil. Tendo isso em vista, a quest&atilde;o norteadora deste artigo &eacute;: como a implementa&ccedil;&atilde;o do m&eacute;todo DMAIC pode melhorar os processos de gest&atilde;o de estoque em uma empresa de constru&ccedil;&atilde;o civil? O objetivo geral deste estudo &eacute; implementar o m&eacute;todo DMAIC (Define, Measure, Analyze, Improve e Control) para melhoria nos processos de gest&atilde;o de estoque, efetuando melhorias no sistema integrado de gest&atilde;o empresarial (ERP) voltado ao setor de log&iacute;stica, na &aacute;rea de estocagem da organiza&ccedil;&atilde;o. A metodologia utilizada para o desenvolvimento deste artigo foi a utiliza&ccedil;&atilde;o de coleta de dados de forma quali-quantitativa, atrav&eacute;s de an&aacute;lise de documentos, revis&atilde;o bibliogr&aacute;fica e entrevistas in loco, que pode proporcionar dados e informa&ccedil;&otilde;es espec&iacute;ficas do centro problema, onde nortearam todo o desenvolvimento deste estudo. Este artigo tamb&eacute;m utilizar&aacute; a ferramenta da qualidade de 5W2H (What, Why, Where, When, Who, How e How Much) para auxiliar no desenvolvimento dos itens que foram elaborados a partir do m&eacute;todo DMAIC, alinhando duas metodologias organizacionais para chegar ao resultado esperado. Os principais resultados obtidos com este estudo s&atilde;o de estabelecer uma nova cadeia de processos em uma &aacute;rea organizacional da Malbec, elaborando e demonstrando a&ccedil;&otilde;es que visam intervir com o problema estabelecido. Conclui-se que o DMAIC como uma ferramenta de cria&ccedil;&atilde;o de planejamento de a&ccedil;&otilde;es, neste trabalho se demonstrou como a ferramenta ideal para identificar e certificar a&ccedil;&otilde;es para emprego de um sistema integrado de gest&atilde;o da empresa mais atualizado.</p>",2023,"Metodologia DMAIC, Gestão de Estoque, ERP",10.32749/nucleodoconhecimento.com.br/administracao/dmaic,,publication
NAVIGATING THE COSMOS - AN INNOVATIVE APPROACH WITH S=A⊕B FORMULA,"Brandl, Edenilson","<p>This article delves into the groundbreaking application of the S=A⊕B formula for calculating directions and paths in interstellar journeys, presenting an innovative and versatile approach to space navigation. Beginning with a thorough exploration of the formula's parameters, A and B, representing the spacecraft's position and dynamic acceptance criteria, respectively, the article discusses the adaptation of the formula to yield the resultant direction (S) for spacecraft optimization. It explores the incorporation of specific mathematical operations within B to handle diverse acceptance criteria, emphasizing the adaptability of the formula to changing interstellar conditions.</p><p>The article further examines the implementation of the S=A⊕B formula in computational simulations, allowing for the analysis of different scenarios and route optimization based on dynamic criteria. Acknowledging inherent limitations, such as sensitivity to acceptance criteria variations, the article highlights the importance of extensive simulations and tests to validate the formula's effectiveness under various interstellar conditions. The iterative process of refining the formula based on test results is emphasized, showcasing its continuous improvement for diverse situations encountered in interstellar travel.</p><p>Beyond space exploration, the article suggests potential applications of the S=A⊕B system in various fields, including finance, healthcare, and information theory. It concludes by outlining future directions for research, including the exploration of machine learning approaches and interdisciplinary collaborations, emphasizing the formula's role in advancing interstellar navigation and decision-making. This comprehensive exploration positions the S=A⊕B formula as a powerful tool with far-reaching implications across scientific and computational domains.</p><p>&nbsp;</p><p>Dieser Artikel befasst sich mit der bahnbrechenden Anwendung der S=A⊕B-Formel zur Berechnung von Richtungen und Pfaden bei interstellaren Reisen und stellt einen innovativen und vielseitigen Ansatz für die Weltraumnavigation vor. Der Artikel beginnt mit einer gründlichen Untersuchung der Parameter A und B der Formel, die die Position des Raumfahrzeugs bzw. die dynamischen Akzeptanzkriterien darstellen, und erörtert die Anpassung der Formel, um die resultierende Richtung (S) für die Optimierung des Raumfahrzeugs zu erhalten. Es untersucht die Einbeziehung spezifischer mathematischer Operationen in B zur Handhabung verschiedener Akzeptanzkriterien und betont die Anpassungsfähigkeit der Formel an sich ändernde interstellare Bedingungen.</p><p>Der Artikel untersucht außerdem die Implementierung der S=A⊕B-Formel in Computersimulationen, die die Analyse verschiedener Szenarien und die Routenoptimierung auf der Grundlage dynamischer Kriterien ermöglicht. Der Artikel erkennt inhärente Einschränkungen an, etwa die Empfindlichkeit gegenüber Variationen der Akzeptanzkriterien, und betont die Bedeutung umfangreicher Simulationen und Tests, um die Wirksamkeit der Formel unter verschiedenen interstellaren Bedingungen zu validieren. Der iterative Prozess der Verfeinerung der Formel auf der Grundlage von Testergebnissen wird hervorgehoben und zeigt ihre kontinuierliche Verbesserung für verschiedene Situationen, denen man bei interstellaren Reisen begegnet.</p><p>Über die Weltraumforschung hinaus schlägt der Artikel mögliche Anwendungen des S=A⊕B-Systems in verschiedenen Bereichen vor, darunter Finanzen, Gesundheitswesen und Informationstheorie. Abschließend werden zukünftige Forschungsrichtungen skizziert, einschließlich der Erforschung von Ansätzen des maschinellen Lernens und interdisziplinärer Zusammenarbeit, wobei die Rolle der Formel bei der Weiterentwicklung der interstellaren Navigation und Entscheidungsfindung hervorgehoben wird. Diese umfassende Untersuchung positioniert die S=A⊕B-Formel als leistungsstarkes Werkzeug mit weitreichenden Auswirkungen auf alle wissenschaftlichen und rechnerischen Bereiche.</p>",2023,"S=A⊕B Formula, interstellar navigation, space exploration, computational simulations, weighted summation formula, spacecraft optimization, dynamic acceptance criteria, mathematical operations, iterative refinement, limitations and validation",10.5281/zenodo.10156579,,publication
EXAMINING EMERGENT BEHAVIOR IN SUPPORT OF CYBER OPERATIONAL PREPARATION OF THE ENVIRONMENT,"Beard, David","<p>The primary goal of Cyber Operational Preparation of the Environment (C-OPE) is to enhance commanders' decision-making capability by providing detailed situational awareness of the operational environment. However, current cyberspace methodologies and technologies often fail to realize this goal due to the complex nature of cyberspace operations and the need for advanced, scalable military capabilities. This research seeks to improve commanders' situational awareness of the cyber operational environment by evaluating the efficacy of Monterey Phoenix (MP) in performing C-OPE activities. Specifically, this study performs emergent behavior analysis to examine MP's potential to enhance commanders' understanding, decision-making, and situational awareness. The research reconstructs the cybersecurity operations process as detailed in the Information Assurance and Computer Defense ""Autoimmunity Playbook for Information Brokers: Autoimmunity Analysis of Submitted Cyber Threat Information."" The research is presented through the lens of systems engineering, enabling the results to be contextualized within the cyber operational environment. The results of this study provide detailed examples and recommendations to USCYBERCOM's planners, analysts, and decision-makers on the use of MP as a tool for C-OPE activities and its potential to enhance situational awareness of the operational environment.</p>",2023,"model-based systems engineering, Monterey Phoenix, cyber, operations, NIST Cybersecurity Framework",10.5281/zenodo.10231772,,publication
Cyber Security in E-Commerce Sectors,Mr. Gunawan Widjaja,"<ol>
	<li>&nbsp;</li>
</ol>

<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; The convenience and efficiency it offers have revolutionized the global economy, bringing products and services to our fingertips with just a few clicks. However, this convenience also brings forth a host of security challenges that cannot be ignored.</p>

<p>This book, &quot;Cyber Security in E-commerce,&quot; delves into the intricate realm where technology and commerce intersect, focusing on the critical aspects of security that underpin the functionality and reliability of online transactions. As the digital landscape evolves and businesses increasingly migrate to online platforms, the need to fortify these platforms against an array of cyber threats has never been more urgent.</p>

<p>The introductory chapter sets the stage by contextualizing e-commerce within the sphere of security concerns, emphasizing the need for systemic security practices and collaborative governance models. It sheds light on the potential risks that stem from the widespread adoption of electronic commerce, underlining the significance of robust security measures. Subsequent chapters delve into the underpinning technologies, ranging from e-commerce network technologies and blockchain to the emergent domains of virtual reality, cloud computing, and information security. These chapters equip readers with an understanding of the technological foundations necessary to secure the e-commerce landscape.</p>

<p>&nbsp;</p>

<p>The practical application of security principles takes center stage in another segment, elucidating the core tenets of confidentiality, integrity, and availability. The exploration spans the entire spectrum of e-commerce planning, development, and maintenance, ensuring that security remains paramount throughout. Moreover, the book navigates the intricate waters of combating Distributed Denial of Service (DDoS) attacks, detailing security solutions and testing methodologies.</p>

<p>&nbsp;</p>

<p>A pivotal chapter maps out the implementation of secure e-commerce websites, offering insights into security zones, firewalls, and intrusion detection systems. The importance of management and monitoring, whether in-house or outsourced, is examined in the context of maintaining a secure online presence. Real-world case studies, the cornerstone of this book, provide tangible examples of security breaches, thereby emphasizing the need for stringent security measures in e-commerce endeavors.</p>

<p>&nbsp;</p>

<p>In the ever-evolving world of e-commerce, security stands as the linchpin that safeguards transactions, privacy, and trust. &quot;Cyber Security in E-commerce&quot; is an indispensable resource that empowers readers to navigate the complex landscape of online business while bolstering their understanding of the strategies and technologies that can safeguard against cyber threats. As we embark on this enlightening journey, the book serves as a beacon of knowledge, guiding readers through the intricate web of cyber security in e-commerce and illuminating the pathways to a secure and prosperous digital commerce landscape.</p>

<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Any unintentional errors, typos, omissions, or improvements to this work are much appreciated.</p>",2023,"Cyber Security , E-Commerce Sectors",10.5281/zenodo.8429484,,publication
A Review on Key Features and Novel Methods for Video Summarization,"Vinsent Paramanantham, Dr. S. Suresh Kumar","<p><strong>Abstract: </strong>In this paper, we discuss techniques, algorithms, evaluation methods used in online, offline, supervised, unsupervised, multi-video and clustering methods used for Video Summarization/Multi-view Video Summarization from various references. We have studied different techniques in the literature and described the features used for generating video summaries with evaluation methods, supervised, unsupervised, algorithms and the datasets used.We have covered the survey towards the new frontier of research in computational intelligence technique like ANN (Artificial Neural Network) and other evolutionary algorithms for VS using both supervised and unsupervised methods. We highlight on single, multi-video summarization with features like video, audio, and semantic embeddings considered for VS in the literature. A careful presentation is attempted to bring the performance comparison with Precision, Recall, F-Score, and manual methods to evaluate the VS.</p>",2023,"Video Summarization, Multi-View Video Summarization, Online Offline Video Highlighting, Key Frames, Sparse Coding, Feature Extraction, Sparse Land, CNN, RNN, LSTM.",10.35940/ijeat.F3737.0212323,,publication
ATHENS course DIGITAL SIGNAL AND IMAGE PROCESSING WITH APPLICATIONS 2023,"CURVO, Pedro, Le Blanc, Raphael, MACHADO, Maria Carolina, Sciarretta, Lorenzo, GEFFLAUT, Vincent, PIMENTA, Joana, WIŚNIEWSKI, Filip, EJARQUE BUENO, Lidia, NIEDZIAŁEK, Piotr, GAO, Shan, BIRRA, Pedro, FIGUEIREDO, Ivan Dos Santos, MOLČANOVÁ, Alexandra, SCHÄTZ, Martin, PROCHÁZKA, Aleš","<p>The ATHENS (Advanced Technology Higher Education Network, Socrates) week was established with the support of the European Communities SOCRATES Programme receiving an annual subsidy of 50&nbsp;000 Euros from 1997-2001. Today, the Programme is mainly founded by contributions from the member institutions.</p><p>The ATHENS Programme is aimed at carrying out intensive specialization courses, given at each member institution during one or two defined periods (""Sessions"") of the academic year (November and March), enabling students to attend one of the courses offered by the network universities during 7 days. This experience, in many cases, gives students the desire to carry out studies of a longer duration (MSc and PhD levels) at an institution different from their home institution and thus facilitates exchanges between students of the major European technological institutions.</p><p>&nbsp;</p><p>The ATHENS course <strong>DIGITAL SIGNAL AND IMAGE PROCESSING WITH APPLICATIONS</strong>, scheduled from November 20 to 24, 2023, offers an intensive program focused on signal processing and algorithmization within the MATLAB environment. The daily schedule is divided into three blocks - A, B, and C - with a variety of lectures, case studies, practical projects, and excursions. Here is a summary of the program:</p><p><strong>Monday (November 20, 2023):</strong></p><ul><li><strong>BLOCK A (9:00-12:00):</strong><ul><li>Lecture: Introduction to signal processing, MATLAB algorithmization, visualization, programming tools, structured arrays, data processing methods, linear algebra, least square method, approximation, and interpolation by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK B (13:00-14:30):</strong><ul><li>Lecture: Discrete Fourier transform, properties, frequency components detection, window functions, applications by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK C (14:30-16:00):</strong><ul><li>Case Study 1: DSP in neurology - Gait symmetry analysis by Bc. A. Molcanová.</li></ul></li></ul><p><strong>Tuesday (November 21, 2023):</strong></p><ul><li><strong>BLOCK A (9:00-12:00):</strong><ul><li>Lecture: Z-transform, difference equations, system description by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK B (13:00-14:30):</strong><ul><li>Lecture: DFT, short time Fourier transform, frequency transfer function by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK C (14:30-16:00):</strong><ul><li>Case Study 2: Sensors and data acquisition - Signal processing methods by Ing. M. Schatz, PhD.</li></ul></li></ul><p><strong>Wednesday (November 22, 2023):</strong></p><ul><li><strong>BLOCK A (9:00-12:00):</strong><ul><li>Lecture: Digital filtering using difference equations, FIR and IIR filters, frequency domain filtering by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK B (13:00-14:30):</strong><ul><li>Lecture: Discrete Wavelet transform, signal decomposition, de-noising, reconstruction by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK C (15:15 onwards):</strong><ul><li>Visit to the Technical Museum</li></ul></li></ul><p><strong>Thursday (November 23, 2023):</strong></p><ul><li><strong>BLOCK A (9:00-12:00):</strong><ul><li>Case Study 3: Deep learning in MATLAB environment - Computational intelligence in recognition problems by Ing. J. Jirkovský, PhD.</li></ul></li><li><strong>BLOCK B (13:00-14:30):</strong><ul><li>Excursion to Robotics and Machine Perception, Cloud Computing, and Intelligent Robots Departments, CTU CIIRC. Topics include computer vision, conversational AI, and mobile robots with contributions from Prof. V. Hlavác, PhD, Ing. J. Šedivý, CSc, and Ing. K. Košnar, PhD.</li></ul></li><li><strong>BLOCK C (14:30-16:00):</strong><ul><li>Projects: DSP in signal and image processing.</li></ul></li></ul><p><strong>Friday (November 24, 2023):</strong></p><ul><li><strong>BLOCK A (9:00-12:00):</strong><ul><li>DSP Applications: History and Interdisciplinary Applications of Computational Intelligence and Digital Signal and Image Processing by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK B (Evaluation/12:00):</strong><ul><li>List of participants and final presentations, featuring the Scientific Board: Prof. A. Procházka, CSc, Ing. M. Yadollahi, PhD, RNDr. P. Cejnar, PhD, Ing. M. Schätz, PhD.</li></ul></li></ul><p>This comprehensive program covers a range of topics in signal processing, offering participants a mix of theoretical knowledge, practical skills, and exposure to real-world applications.</p>",2023,"digital signal processing, digital image processing, matlab, ATHENS",10.5281/zenodo.10203848,,event
Functionality Report: MCRA and low-end user apps,"van Klaveren, Jacob, Kolbaum, Anna, Peschko, Kerstin, Czach, Joanna","<p>Food may contain hazardous substances such as contaminants or residues from pesticides or food packaging materials. Food risk assessment requires different types of data e.g., chemical concentration, food consumption and health hazard data. Well-established datasets exist such as organized by the European Food Safety Authority (EFSA) and Member States data collection framework composed of national residue data and food consumption data collections, but so do emerging datasets, including data from total diet studies (TDS). TDS data can be very useful for food risk assessment because hazardous chemicals are measured in food as consumed. Data harmonization and data conversion are therefore essential steps in the assessment process. In addition, food risk assessment is complex and is constantly evolving, adopting different statistical approaches and ICT environments (e.g. cloud computing) as the discipline develops. Therefore, it is useful to develop demonstrator software to facilitate understanding and guide different user groups including risk assessors and low-end-users how to use e-services and the relevant data sets in international risk assessment or for training purposes.</p>

<p>The FNS-Cloud project created e-services that enable two types of user communities; low-end users (such as consumers or potential professional users that are not experts for TDS concept or exposure assessment) and researchers/risk assessors (experts and high-end users), to evaluate and visualize chemical food safety data after applying international risk assessment. Using the tools and services developed low-end users will be able to use concentration&nbsp;data from total diet studies (TDS) within the decision-making processes in their daily life, e.g., food purchasing and food choice. High-end users will be able to use TDS or monitoring data for higher-tier and more complex risk assessments analyses. Specifically, the latter approach will use the probabilistic assessment with the Monte Carlo Risk Assessment (MCRA) tool.</p>

<p>With the tools and services developed within FNS-Cloud there are five phases to this work split over WP 4 (Use cases) and WP 5 (Demonstrators), covering specification, implementation and testing (Task 4.3) and improvement and evaluation (in WP 5). For each use case, demonstrator software has been developed. In Part I of this report the functionalities of the MCRA TDS demonstrators and the MCRA Mixture Risk Assessment demonstrator are described &ndash; the high-end user tool. The demonstrators were tested by representatives of three groups namely 1) Academia, 2) public health institutes performing TDS (TDS centres) and 3) industry. Each group was initially trained to use the tools and e-services and after training the functionalities of the tools were discussed, and representatives of these groups also outlined their future user needs. Overall, they perceived the functionalities very positively, they understood the data formats and how their own private data could be used in the MCRA-software. Those in academia were able to familiarize themselves with new concepts in risk assessment using TDS data sets from three European Member States.</p>

<p>Finally the TDS network centres emphasized their needs to work in a harmonised approach. The first TDS demonstrator enabled them to organize their TDS data in internationally agreed formats such as the Standard Sample Description (SSD) format used by EFSA and the European Member States. Part II of this report describes the low-end user mobile app called FoodMagnifier. The aim of this app is to inform the general public about the content data of contaminants and residues in foods, based on the findings of Total Diet Studies. The app presents this information to the user in visual formats using graphs and charts, comparing the amount of substance in different types of foods. In addition to the content information, background information is also included, such as a description of the chemical, exposure statistics, health-based and toxicological reference values, and the role that different food categories play in dietary exposure. This deliverable also describes two usability tests that were performed with a wide variety of users, the results of those tests, as well as the improvements of the app based on those and the future plans.</p>",2023,"Monte Carlo Risk Assessment, Pesticides, Packaging materials, Total diet studies, Consumer tools",10.5281/zenodo.8262468,,publication
A proposed approach to enhance user PIN in the mobile money ecosystem in Ghana,"Kelly, Afful Ekow, Palaniappan, Sellappan","<p>The use of only numeric numbers as the base for the USSD PIN rather than alphanumeric was one of the security risks in the USSD mobile money services. The study objective is to assess the security threats posed by user PINs in the mobile money banking ecosystem and to enhance the service quality of the existing mobile money service with its high level of security threats prone to the mobile money industry. The study aims to shed light on the consumer acceptability requirements for mobile banking in particular areas of the consumer usage pattern, which will inform the industry players to strengthen such areas in consumer interest. This will help both the telecoms to understand the individuals and customise services based on the service needs of users of their product. This will aid the operators to cut costs and help improve the security infrastructure in other countries to cover to rope in more users, and to serve the unbanked in the hinterlands of the country. There is a growing demand for the adoption of mobile money services in Ghana. However, there is insufficient research to understand the risk associated with the adoption of the service. It is on this trend that, the study sought to reveal and understand the threat in the nature of user PIN used in the mobile money service. This study encapsulates, with the extension on demographic scope, which included workers, students, employed and unemployed who have adopted mobile money services the study adopted an exploratory method, to understand the main threats of the user PIN in relation to the mobile money application adopted in Ghana. This also included a survey question for users&rsquo; responses on the nature of use. The study included 57 participants to uncover the vulnerability of users&rsquo; PINs in mobile money services. The study&rsquo;s findings revealed that the length could be increased. The current size of the PIN stack was set to four for convenience and user-friendliness, with little thought given to the threat such a length could pose in financial transactions involving mobile money banking. The mobile money PIN solution provided will enable users not to be worried n about their accounts should users end up losing their handset and otherwise potentially harm their handsets because the merchandise is completely secure. The system is safeguarded by cutting-edge secure authentication, but also users&rsquo; funds are always secure because each transaction requires a secured alphanumeric password. The mobile payment process delivers individual clients with enhanced security but also lowers the need of carrying physical money but also ensures easy prompt payment of transactions of utilities. Individuals utilizing such services will manage to pay one&rsquo;s bill payments from the comfort of their place of arbour and making it even easier to do so. The use of only a numeric key for PIN was far more convenient for users, but it also made them more vulnerable to attacks. The standard PIN length in the current USSD mobile money application was four numeric keys. The indication was that the PIN length was too simple for a simple system to break through. The study proposed solution where mobile money users can increase their user PIN to six characters, and include alphanumeric keys. The study will help reduce the increasing threat of mobile money fraud in the FinTech industry.</p>",2023,"fraud, mobile money, mobile security, personal identification number, SMS threat, unstructured supplementary service data",10.47451/inn2022-11-01,,publication
