"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5Y9SQTMD","conferencePaper","2017","Viola, F.; Antoniazzi, F.; D'Elia, A.; Corsi, G.; Roffia, L.; Salmon Cinotti, T.S.","Development of collaborative editing applications through semantic publish-subscribe platforms","Conf. Open Innov. Assoc., FRUCT","23057254 (ISSN); 9789526524634 (ISBN); 9789526865348 (ISBN); 9789526924472 (ISBN); 9789526924441 (ISBN); 9785808807075 (ISBN); 9789526924434 (ISBN); 9789526865362 (ISBN); 9789526924496 (ISBN); 9785757704890 (ISBN); 9789526524610 (ISBN)","","10.23919/FRUCT.2017.8250203","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045143286&doi=10.23919%2FFRUCT.2017.8250203&partnerID=40&md5=d5236f2e0e33bfac50d4e407dac59a0b","Cloud computing revolutionized the way resources (i.e. services and data) are accessed and used. Among the many changes in data processing and service provision paradigms, Software as a Service (SaaS) and collaborative editing are two of the most significant. This paper presents an approach based on semantic publish/subscribe paradigm to the development of collaborative editing applications. The main aim of this research work consists in exploiting emerging technologies (i.e. semantic web data representation formalisms, publish-subscribe platforms) in order to (1) overcome limitations coming from the traditional paradigm of single-author workflows, (2) enhance the editing capabilities of the users, (3) ease the development and maintainment of applications and (4) provide a shared high- level abstraction of the documents that fosters information-level interoperability and reusability. The proposed approach is then validated through an ad-hoc vector graphics application, SCEd (Semantic Collaborative Editor) built upon a SPARQL Event Processing Architecture derived from the Smart-M3 semantic publish-subscribe platform. © 2019 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:37","2025-11-10 09:29:37","","351-357","","","","","","","","","","","IEEE Computer Society help@computer.org","","English","","","Scopus","","","","Journal Abbreviation: Conf. Open Innov. Assoc., FRUCT","<p>Export Date: 10 November 2025; Cited By: 0; Conference name: 21st Conference of Open Innovations Association, FRUCT 2017; Conference location: Helsinki</p>","","","Publishing; Software as a service (SaaS); Data handling; Computer architecture; Reusability; Collaborative editors; Emerging technologies; Collaborative Editing; Event processing architectures; High-level abstraction; Information levels; Publish-subscribe; Service provisions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Conference of Open Innovation Association, FRUCT","","","","","","","","","","","","","","",""
"TFDYLAIB","conferencePaper","2017","Chavan, S.M.; Tamane, S.C.","Study and design of ontology for cloud based web services attacks: A survey","Proc. - Int. Conf. Glob. Trends Sig. Process., Inf. Comput. Commun., ICGTSPICC","9781509004676 (ISBN)","","10.1109/ICGTSPICC.2016.7955263","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025120494&doi=10.1109%2FICGTSPICC.2016.7955263&partnerID=40&md5=857b8b7b81a5d26f954ed121e57ba8a1","Among the various applications of high performance computing, security of cloud computing is very essential and greater awareness in India. Security issues in cloud are very challenging, as the data are roaming without any control. The need to keep the security as well as privacy of the information in the cloud becomes a critical issue. On the basis of cloud architectures we can specify the security rules for the web application attacks. In this paper we go through study, design and purpose of ontology containing encryption algorithms. Here ontology describes the security rule specification. Encryption algorithm describes comparision of performance among different algorithms. The main focus of this kind of work is to present a study of cloud security policy using some encryption algorithm based on ontology. This study will follow the ontology framework build for security policy rules. This paper also discusses cloud based web services attacks, design of semantic rules, and detection of malicious traffic over internet as well as tools for handling ontology. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:37","2025-11-10 09:29:37","","24-29","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Proc. - Int. Conf. Glob. Trends Sig. Process., Inf. Comput. Commun., ICGTSPICC","<p>Export Date: 10 November 2025; Cited By: 0; Conference name: 2016 International Conference on Global Trends in Signal Processing, Information Computing and Communication, ICGTSPICC 2016; Conference location: Jalgaon</p>","","","Cloud computing; Encryption algorithms; Semantics; Ontology; security management; Security management; ontology; Web services; Security systems; Cloud architectures; Data encryption; Cryptography; Websites; High performance computing; Signal processing; data encryption; Malicious traffic; vulnerability; Web application attacks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DGVX8BT8","conferencePaper","2017","Karim, B.; Tan, Q.; Villar, J.R.; De La Cal, E.","Resource brokerage ontology for vendor-independent Cloud Service management","IEEE Int. Conf. Cloud Comput. Big Data Anal., ICCCBDA","9781509044986 (ISBN)","","10.1109/ICCCBDA.2017.7951959","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024399509&doi=10.1109%2FICCCBDA.2017.7951959&partnerID=40&md5=5680fce7007d6f17bc987bf21f7ec78d","Cloud software deployment, resource provisioning, monitoring and full cycle maintenance has proven to be time-consuming and complicated. While one cloud provider is good at one or a few services, other providers might be good at other services. Cloud users eventually want to consume most advantageous resources across multiple providers with the best price while avoiding vendor lock-in. Cloud users also need to safeguard their most valuable digital asset, their data, against cloud outage, which can happen to any vendor. This could mean using the same type of resources across multiple cloud providers. Moreover, cloud providers are continuously changing and evolving their services. Cloud users can only take advantage of these changes if they are able to relocate and real-locate resources using an autonomous and vendor independent tool. We propose a vendor-independent cloud provisioning tool that utilizes an ontology-based semantic reasoning to acquire the best feasible cloud resources for cloud users. In this paper, we outline an ontology subset for purchasing cloud resources or services based on price, user transaction volume, preference, quality of service and Service Layer Agreements (SLA). The proposed ontology is outlined in a case scenario followed by an applied algorithm for negotiating resource purchase between cloud consumer client and cloud vendor provisioning services. Such ontology can be used in inter-cloud federation API for monitoring and acquiring and maintaining the most advantageous cloud resources. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:37","2025-11-10 09:29:37","","466-472","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: IEEE Int. Conf. Cloud Comput. Big Data Anal., ICCCBDA","<p>Export Date: 10 November 2025; Cited By: 7; Conference name: 2nd IEEE International Conference on Cloud Computing and Big Data Analysis, ICCCBDA 2017; Conference location: Chengdu</p>","","","Cloud computing; Semantics; Ontology; Ontology-based; Cloud consumers; Cloud providers; Quality of service; Big data; Data handling; Information analysis; Semantic reasoning; Electronic trading; cloud resource brokerage; Cloud service managements; monitoring cloud provider performance; Multi-vendor; multi-vendor cloud resource provisioning ontology; semantic reasoning for resource provisioning; Software deployment; User transaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JGN2VXIU","conferencePaper","2017","Janulevičius, J.; Marozas, L.; Čenys, A.; Goranin, N.; Ramanauskaitė, S.","Enterprise architecture modeling based on cloud computing security ontology as a reference model","Open Conf. Electr., Electron. Inf. Sci., eStream","9781538639986 (ISBN)","","10.1109/eStream.2017.7950320","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025138000&doi=10.1109%2FeStream.2017.7950320&partnerID=40&md5=c090c970faa6ba288101b6c4bb2eebd6","The recent growth of popularity of cloud computing services delivers various benefits in multiple fields of activity, including reduced resource costs due to optimized hardware setup, as well as improving mobility. However, cloud computing has some issues that need to be clarified, one of which is the security of cloud computing. The dispersion of cloud service vendors means that most security issues are still addressed often as unique to the particular vendor or cloud computing system, lacking standardization of the procedures and protocols that users and vendors follow when implementing a cloud computing system and running it. This paper deals with cloud computing security management. It offers an ontology, designed by the authors of the paper, specifically built to deal with cloud security controls covering the most important documents of the domain of cloud security management and the implementation of the proposed ontology to an enterprise architecture modeling language. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:37","2025-11-10 09:29:37","","","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Open Conf. Electr., Electron. Inf. Sci., eStream","<p>Export Date: 10 November 2025; Cited By: 13; Conference name: 2017 Open Conference of Electrical, Electronic and Information Sciences, eStream 2017; Conference location: Vilnius</p>","","","Cloud computing; cloud computing; Ontology; information security; ontology; Cloud securities; Distributed computer systems; Computer architecture; Cloud computing services; Cloud computing securities; Security issues; Enterprise Architecture; Security of data; Modeling languages; Cloud security managements; enterprise architecture; Enterprise architecture modeling; Industrial management; Reference modeling","","Paulikas, S.; Plonis, D.; Udris, D.; Navakauskas, D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"843TPAUM","conferencePaper","2017","Dayarathna, M.; Akmeemana, P.; Perera, S.; Jayasinghe, M.","Demo: Solution recommender for system failure recovery via log event pattern matching on a knowledge graph","DEBS - Proc. ACM Int. Conf. Distributed Event-Based Syst.","9781450350655 (ISBN)","","10.1145/3093742.3095094","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023165503&doi=10.1145%2F3093742.3095094&partnerID=40&md5=2ce343472e24240b5fcfa6392ce45bf2","System anomalies such as network interruptions, operating system halt, disk crash could result in significant financial losses to organizations. In this demonstration we describe a novel log event analysis framework called Solution Recommender which provides a ranked list of solutions to overcome such system errors. The solution recommender gathers log events via a publisher/subscriber mechanism and indexes them inside the WSO2 Data Analytics Server (DAS). Collected information is analyzed using a knowledge graph which conducts log event pattern matching to identify solutions for system failures. We have implemented the proposed approach on WSO2 Log Analyzer for WSO2 API Manager and tested its frmctionality. In this paper we describe our experience of implementing the log event recommender interlace, the first such recommender developed in a log event analyzer system. The insights presented here will assist practitioners with implementing such Log Event analysis solutions for real world scenarios. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:37","2025-11-10 09:29:37","","331-334","","","","","","","","","","","Association for Computing Machinery, Inc acmhelp@acm.org","","English","","","Scopus","","","","Journal Abbreviation: DEBS - Proc. ACM Int. Conf. Distributed Event-Based Syst.","<p>Export Date: 10 November 2025; Cited By: 3; Conference name: 11th ACM International Conference on Distributed Event-Based Systems, DEBS 2017; Conference location: Barcelona; Universitat Politecnica de Catalunya; Conference sponsors: ACM SIGMOD; ACM SIGSOFT</p>","","","Cloud computing; Knowledge graphs; Recommender systems; Distributed computer systems; Data visualization; Data analytics; Software architecture; Systems engineering; Application Debugging; Event pattern; Event pattern matching; Events; Log analysis; Losses; Pattern matching; Program debugging; Publisher/subscriber; Real-world scenario; System failures; Systems Administration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"963LYJAN","conferencePaper","2017","Krzyzanowski, M.C.; Levy, J.; Page, G.P.; Gaddis, N.C.; Clark, R.F.","Using semantic web technologies to power lungmap, a molecular data repository","Proc. Int. Workshop Semant. Big Data, SBD - conjunction ACM SIGMOD/PODS Conf.","9781450349871 (ISBN)","","10.1145/3066911.3066916","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020527201&doi=10.1145%2F3066911.3066916&partnerID=40&md5=027e6259494f580eb63b83002736fb07","As scientific research evolves, data continue to grow at an exponential rate. This growth calls for a need for more data repositories to store the data, and the creation of additional centralized repositories to provide standards for researchers. Common data repositories allow for collaboration and easier sharing of data, critical for further advancement of scientific understanding of a variety of topics. LungMAP (the Molecular Atlas of Lung Development) is an open-access reference resource that provides a comprehensive molecular atlas of the normal developing lung in humans and mice and provides data and reagents to the research community. The database utilizes RDF, SPARQL, and OWL. LungMAP exemplifies the use of semantic web technologies to provide a collaborative and open access data application for the scientific research community. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:37","2025-11-10 09:29:37","","","","","","","","","","","","","Association for Computing Machinery, Inc acmhelp@acm.org","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Workshop Semant. Big Data, SBD - conjunction ACM SIGMOD/PODS Conf.","<p>Export Date: 10 November 2025; Cited By: 2; Conference name: International Workshop on Semantic Big Data, SBD 2017; Conference location: Chicago; IL; Conference sponsors: ACM Special Interest Group on Management of Data (SIGMOD)</p>","","","Semantic Web; Big data; Scientific researches; Semantic Web technology; Birds; Research communities; Biological organs; Data application; Data repositories; Exponential rates; Lung development; Molecular data; Ontology, cloud computing, openlayers; RDF, OWL, semantics","","Gruenwald, L.; Groppe, S.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G5KBTXTA","journalArticle","2017","Kalaiprasath, R.; Elankavi, R.; Udayakumar, R.","Cloud security and compliance - A semantic approach in end to end security","International Journal of Mechanical Engineering and Technology","","09766340 (ISSN); 09766359 (ISSN)","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020195545&partnerID=40&md5=970b0040e1bb7790090e53ab95884de3","The Cloud services are becoming an essential part of many organizations. Cloud providers have to adhere to security and privacy policies to ensure their users' data remains confidential and secure. Though there are some ongoing efforts on developing cloud security standards, most cloud providers are implementing a mishmash of security and privacy controls. This has led to confusion among cloud consumers as to what security measures they should expect from the cloud services, and whether these measures would comply with their security and compliance requirements. We have conducted a comprehensive study to review the potential threats faced by cloud consumers and have determined the compliance models and security controls that should be in place to manage the risk. Based on this study, we have developed an ontology describing the cloud security controls, threats and compliances. We have also developed an application that classifies the security threats faced by cloud users and automatically determines the high level security and compliance policy controls that have to be activated for each threat. The application also displays existing cloud providers that support these security policies. Cloud consumers can use our system to formulate their security policies and find compliant providers even if they are not familiar with the underlying technology. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:38","2025-11-10 09:29:38","","987-994","","5","8","","Int. J. Mech. Eng. Technol.","","","","","","","","English","","","Scopus","","","","Publisher: IAEME Publication","<p>Export Date: 10 November 2025; Cited By: 27</p>","","","Cloud computing; Cloud security; Cloud security models; Security compliance models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HCEAZ5U5","conferencePaper","2017","Hinkelmann, K.; Laurenzi, E.; Lammel, B.; Kurjakovic, S.; Woitsch, R.","A Semantically-Enhanced Modelling Environment for Business Process as a Service","Proc. - Int. Conf. Enterp. Syst.: Adv. Enterp. Syst., ES","9780769559841 (ISBN)","","10.1109/ES.2016.25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017327186&doi=10.1109%2FES.2016.25&partnerID=40&md5=11eec732358ebec8d2f1802bd353cf4e","In this paper we present a hybrid modeling approach which supports the continuous alignment of business and IT in the cloud. Business Process as a Service provides the end-to-end cloud support for business processes instead of single applications. A graphical modelling environment allows non-technical modelers to design business processes and to specify requirements in human-interpretable way. Via semantic lifting, the graphical models can be annotated with classes and values from an enterprise ontology. The BPaaS Ontology contains the relevant classes for the smart Business and IT-Cloud alignment. It supports the modeler in using a standard terminology and thus ensures consistent modeling. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:38","2025-11-10 09:29:38","","143-152","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Proc. - Int. Conf. Enterp. Syst.: Adv. Enterp. Syst., ES","<p>Export Date: 10 November 2025; Cited By: 14; Conference name: 4th International Conference on Enterprise Systems, ES 2016; Conference location: Melbourne; VIC; Deakin University</p>","","","Cloud computing; Semantics; cloud computing; Ontology; Graphic methods; Business Process; business process as a service; enterprise modelling; Enterprise modelling; Enterprise ontology; Enterprise resource planning; GraphicaL model; Graphical modelling; Hybrid model; Modelling environment; semantic lifting; Semantic lifting","","Li, G.; Yu, Y.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VI2AC35P","conferencePaper","2017","Celik, I.; Torre, I.","IUI'17 workshop summary for SmartLearn - Intelligent interfaces for ubiquitous and smart learning","Int Conf Intell User Interfaces Proc IUI","9781450348935 (ISBN)","","10.1145/3030024.3040248","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016648049&doi=10.1145%2F3030024.3040248&partnerID=40&md5=40a161337a40a3b0684c27e6cd5aec07","New technologies are changing the way we learn and teach. Emerging technologies such as social semantic web, cloud computing, and the growing popularity of mobile devices, embedded devices and adaptive context-aware technologies are leading to a paradigm shift in the way educational services are provided. Through technologies and approaches such as ubiquitous and adaptive learning, learning becomes personalized, flexible, and suitable to meet diverse and rapidly changing technologies, environments and learner needs, while opening unprecedented possibilities for education. The aim of the ""Intelligent Interfaces for Ubiquitous and Smart Learning"" workshop has been to bring together researchers from industry and academia to address the challenges of the intelligent user interfaces and smart learning fields, discuss new ideas and present their research to the scientific community in order to enhance the methodologies and techniques for intelligent learning environments for the 21st century. The workshop program, program committee and further details are available on the website (http://smartlearn.dibris.unige.it/). Copyright is held by the owner/author(s). © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:38","2025-11-10 09:29:38","","17-19","","","","","","","","","","","Association for Computing Machinery acmhelp@acm.org","","English","","","Scopus","","","","Journal Abbreviation: Int Conf Intell User Interfaces Proc IUI","<p>Export Date: 10 November 2025; Cited By: 1; Conference name: 22nd International Conference on Intelligent User Interfaces, IUI 2017; Conference location: Limassol; Conference sponsors: ACM SIGAI; ACM SIGCHI</p>","","","Semantic Web; Learning systems; Recommender systems; Engineering education; Semantic technologies; Computer aided instruction; User interfaces; Cloud technologies; Teaching; Ubiquitous learning; Mobile telecommunication systems; Educational interfaces; Intelligent interface; Intelligent interfaces; Intelligent tutoring system; Intelligent tutoring systems; Interactive learning environment; Interactive learning environments; Mobile learning; Mobile Learning; Personalized interaction; Smart educational interfaces; Social and semantic technologies; Technology enhanced learning; Technology-enhanced learning; User modelling; User Modelling; User-adapted systems; Workshop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4SAM6BN7","conferencePaper","2017","Zao, J.K.-K.; Gan, T.-T.; You, C.-K.; Rodríguez Méndez, S.J.R.; You, C.; Chung, C.-E.; Wang, Y.-T.; Mullen, T.; Kothe, C.; Hsiao, C.-T.; Jung, T.-P.","Pervasive Neuroimaging with Fog Computing and Linked Data","Proc. - Int. Comput. Symp., ICS","9781509034383 (ISBN)","","10.1109/ICS.2016.0148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015345957&doi=10.1109%2FICS.2016.0148&partnerID=40&md5=8c6f2bdfc982d50865824ba1b72e755d","A pilot system for performing real-time brain imaging in naturalistic environments have been developed using wireless EEG headsets, motion sensors, smart telephones and ubiquitous computing servers. This paper described its pervasive architecture and introduced its enabling technologies, which include machine-to-machine publish/subscribe protocols, interoperable data/meta-data formats, multi-tier fog/cloud computing infrastructure and semantic linked data web. A live demonstration of this system was first performed at the US Army Research Lab meeting in March 2013. An expanded system capable of supporting real-time brain state classification and continuous model calibration will soon be made available as a web services. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:38","2025-11-10 09:29:38","","719-722","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Proc. - Int. Comput. Symp., ICS","<p>Export Date: 10 November 2025; Cited By: 1; Conference name: 2016 International Computer Symposium, ICS 2016; Conference location: Chiayi; National Chung Cheng University; Conference sponsors: Chiayi City Government; et al.; Ministry of Economic Affairs; Ministry of Education, Department of Information and Technology Education; Ministry of Science and Technology; National Center of High-Performance Computing</p>","","","Semantics; Web services; Data handling; Network architecture; Publish/subscribe; Fog Computing; Fog; Ubiquitous computing; Computing infrastructures; Brain computer interface; Brain mapping; Brain state classifications; Brain-Computer Interfaces; Continuous modeling; Enabling technologies; Intelligent control; Interfaces (computer); Machine to machines; Neuroimaging; Pervasive architecture; Real-time brain imaging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3J836HB9","conferencePaper","2017","Manu, A.R.; Agrawal, V.K.; Murthy, K.N.B.S.","An empirical hunt for ally co-operative cloud computing utility","Proc. Int. Conf. Intell. Syst. Control, ISCO","9781509027170 (ISBN)","","10.1109/ISCO.2017.7856031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015007578&doi=10.1109%2FISCO.2017.7856031&partnerID=40&md5=72f7544e4472da8e8a7ecca5ef6f10dc","A secured 'co-operative cloud computing utility', is a shared set of unique and virtually interconnected system assets. These, computing services, are accessed globally using thin clients and handheld devices through standard collective GUI, anytime, at any location upon payment of specified usage charges. This multi-ally computing utility perks up the advanced facilities to the existing assets. The security and privacy controlling of this utility (data centers, and data storage) is uniformly, vested with service patrons and suppliers, both stakeholders with shared responsibility of security implementation using multilateral relationship among them. In this paper, we propose the ontology of this vicinity, which demonstrates an interrelated layered architecture for a secured co-operative galactic computing utility. This computing architecture is proposed empirically based on our understanding and survey with various industry/academic professionals. We tried to understand the challenges they faced while using the cloud system. So, we conceptually propose this ally architecture which consists of multi-layer with multi-lateral co-operative multi-factor balanced security framework with common business interests along with shared responsibility among the stakeholders. Also we try to prove empirically multilateral balanced security which in-turn increases the strong defense measures among the multi-laterally allied bunch of users. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:38","2025-11-10 09:29:38","","422-438","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Conf. Intell. Syst. Control, ISCO","<p>Export Date: 10 November 2025; Cited By: 3; Conference name: 2017 11th International Conference on Intelligent Systems and Control, ISCO 2017; Conference location: Coimbatore</p>","","","Cloud computing; Network security; Distributed computer systems; Digital storage; Grid computing; Computer architecture; Hybrid clouds; Intelligent systems; Collaborative securities; Cooperative computing; Cooperative computing security; Defense architecture; Hybrid cloud models; Multi-lateral co-operative and collaborative security; PaaS Security; Secured grid computing cohesive defense architecture for cloud service; Utility computing; Virtualization models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AVPU967K","conferencePaper","2017","Youssef, B.C.; Nada, M.; Elmehdi, B.; Regragui, R.","Intrusion detection in cloud computing based attacks patterns and risk assessment","Proc. - Int. Conf. Syst. Collab., SysCo","9781509049264 (ISBN)","","10.1109/SYSCO.2016.7831341","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013877237&doi=10.1109%2FSYSCO.2016.7831341&partnerID=40&md5=cc99e8d6f156c00582992d1b7baf3e43","This paper focuses on detecting and analyzing cyber-attacks in cloud environment, it represents a novel approach of detecting cyber-attacks by analyzing attacks pattern using risk assessment methodologies. The aims of our solution is to combine evidences obtained from Intrusion Detection Systems (IDS) deployed in cloud services with data of risk assessment related to each attack pattern. Our approach presents a new qualitative solution for analyzing each symptom, indicator and vulnerability to detect the impact and likelihood of distributed and multi-steps attacks directed to cloud environments. The implementation of this approach will minimize the false positive alerts and will improve the performance of the IDS. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:38","2025-11-10 09:29:38","","","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Proc. - Int. Conf. Syst. Collab., SysCo","<p>Export Date: 10 November 2025; Cited By: 4; Correspondence Address: B.C. Youssef; TIES Team, ENSIAS, Mohammed V University, Rabat, Morocco; email: bencharhi.youssef@gmail.com; Conference name: 3rd International Conference on Systems of Collaboration, SysCo 2016; Conference location: Casablanca; Conference sponsors: Al Khawarizmi Association of Computing Sciences; Cadi Ayyad University; ESTC; FSSM; Hassan II University</p>","","","Cloud Computing; Cloud computing; Cloud environments; Ontology; Network security; Intrusion detection; Cloud services; Risk assessment; False positive; Computer crime; Crime; Cyber-attacks; Intrusion Detection Systems; Attack pattern; Attack patterns; Attacks; IDS; IPS; Mercury (metal); Risk assessment methodologies","","Ouzzif, M.; Jarir, Z.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JA82VYGG","conferencePaper","2017","Veloudis, S.; Paraskakis, I.","Defining an ontological framework for modelling policies in cloud environments","Proc. Int. Conf. Cloud Comput. Technol. Sci., CloudCom","23302186 (ISSN); 23302194 (ISSN); 9798350339826 (ISBN); 9781728150116 (ISBN); 9781538678992 (ISBN); 9781509014453 (ISBN); 9798331507589 (ISBN); 9781479940936 (ISBN); 9780738143767 (ISBN); 9781665463676 (ISBN); 9781538606926 (ISBN); 9780768550954 (ISBN)","","10.1109/CloudCom.2016.0053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013018716&doi=10.1109%2FCloudCom.2016.0053&partnerID=40&md5=fdf537ebc8e6aa735b628e6958c90b7d","Cloud computing enables enterprises to realise significant cost savings whilst accelerating the development of new innovative applications. Nevertheless, due to security concerns, enterprises are reluctant to migrate their operations to the cloud. In addition, the proliferation of cloud services transforms the enterprise IT environment into a complex ecosystem of collaborating services. One way to tame this complexity and alleviate the security concerns is to rely on policies that regulate the deployment, delivery and governance of cloud services. However, the heterogeneity inherent in such services, coupled with the dynamic nature of cloud environments, hinders the formulation of effective and interoperable policies. This paper proposes a generic framework for the definition and representation of policies that are enforceable across diverse administrative domains and are amenable to automated correctness checks. © 2025 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:38","2025-11-10 09:29:38","","277-284","","","0","","","","","","","","IEEE Computer Society","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Conf. Cloud Comput. Technol. Sci., CloudCom","<p>Export Date: 10 November 2025; Cited By: 14; Conference name: 8th IEEE International Conference on Cloud Computing Technology and Science, CloudCom 2016; Conference location: Luxembourg; Parc Alvisse Hotel; Conference sponsors: Cloud Computing Association; IEEE Cloud Computing; IEEE Computer Society; IEEE Technical Committee on Scalable Computing (TCSC); Luxembourg National Research Fund (FNR); University of Luxembourg</p>","","","Cloud Computing; Cloud platforms; Cloud-computing; Cloud security; Cloud environments; Cloud services; Cost saving; Security; Ontological frameworks; Linked USDL; Policy; Complex ecosystems; Enterprise IS; Enterprise IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the International Conference on Cloud Computing Technology and Science, CloudCom","","","","","","","","","","","","","","",""
