"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"BL2LV9AM","conferencePaper","2017","Mou, X.; Jamil, H.M.; Rinker, R.","Implementing computational biology pipelines using VisFlow","Int. J. Data Min. Bioinformatics","17485673 (ISSN); 17485681 (ISSN)","","10.1504/IJDMB.2017.084262","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019668068&doi=10.1504%2FIJDMB.2017.084262&partnerID=40&md5=0060068ec4435b669b8781262ffa40a3","Data integration continues to baffle researchers even though substantial progress has been made. Although the emergence of technologies such as XML, web services, semantic web and cloud computing have helped, a system in which biologists are comfortable articulating new applications and developing them without technical assistance from a computing expert is yet to be realised. The distance between a friendly graphical interface that does little, and a 'traditional' system though clunky yet powerful, is deemed too great more often than not. The question that remains unanswered is, if a user can state her query involving a set of complex, heterogeneous and distributed life sciences resources in an easy to use language and execute it without further help from a computer savvy programmer. In this paper, we present a declarative meta-language, called VisFlow, for requirement specification, and a translator for mapping requirements into executable queries in a variant of SQL augmented with integration artefacts. © 2020 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:39","2025-11-10 09:29:39","","115-131","","","17","","","","","","","","Inderscience Publishers","","English","","","Scopus","","","","Issue: 2 Journal Abbreviation: Int. J. Data Min. Bioinformatics","<p>Export Date: 10 November 2025; Cited By: 2; Correspondence Address: H.M. Jamil; Department of Computer Science, University of Idaho, Moscow, 83844, United States; email: jamil@uidaho.edu</p>","","","human; information processing; workflow; female; human experiment; language; biology; computer interface; pipeline; biomedicine; artifact; Graphical user interface languages; Query languages for nonrelational engines; Workflow and data management systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","International Journal of Data Mining and Bioinformatics","","","","","","","","","","","","","","",""
"D773995W","conferencePaper","2017","Clarizia, F.; Lemma, S.; Lombardi, M.; Pascale, F.","An ontological digital storytelling to enrich tourist destinations and attractions with a mobile tailored story","Lect. Notes Comput. Sci.","16113349 (ISSN); 03029743 (ISSN); 9789819698936 (ISBN); 9789819698042 (ISBN); 9789819698110 (ISBN); 9789819698905 (ISBN); 9789819512324 (ISBN); 9783032026019 (ISBN); 9783032008909 (ISBN); 9783031915802 (ISBN); 9789819698141 (ISBN); 9783031984136 (ISBN)","","10.1007/978-3-319-57186-7_41","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019224537&doi=10.1007%2F978-3-319-57186-7_41&partnerID=40&md5=b212b7505a80d9ad8fc434d9c27c3ef7","Storytelling has evolved over the years: its ability to enchant, transform and persuade makes it a formidable mean, malleable and customizable, but not easy to use. The use of new technologies allowing it to reach a far greater level of effectiveness: the audience can join in the storytelling process, thus impacting positively on engagement and facilitating the development of long lasting relationships. Our contribution is a revisited digital storytelling approach to discovery cultural heritage and tourism. Some of the benefits which digital storytelling brings to the tourism industry are that it enriches tourist destinations and attractions, it preserves and explores local culture and it shows the authentic experience of cultural tourism. Furthermore, digital storytelling develops cross-cultural understanding. In particular, we have chosen to employ an ontological model in order to realize a dynamic digital storytelling system, able to collect and elaborate social information and contents about the users giving them a personalized story based on the place they are visiting. The theoretical framework and experimental results are presented and described. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:39","2025-11-10 09:29:39","","567-581","","","10232 LNCS","","","","","","","","Springer Verlag service@springer.de","","English","","","Scopus","","","","Journal Abbreviation: Lect. Notes Comput. Sci.","<p>Export Date: 10 November 2025; Cited By: 23; Correspondence Address: S. Lemma; SIMASLab, University of Salerno, Fisciano, Italy; email: slemma@unisa.it; Conference name: 12th International Conference on Green, Pervasive and Cloud Computing, GPC 2017; Conference location: Cetara</p>","","","Cloud computing; Ontology; Ontological modeling; Information retrieval; Search engines; Green computing; Cultural heritages; Cultural understanding; Digital storytelling; Pervasive systems; Social information; Theoretical framework; Tourist destinations","","Au, M.H.A.; Choo, K.-K.R.; Li, K.-C.; Castiglione, A.; Palmieri, F.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lecture Notes in Computer Science","","","","","","","","","","","","","","",""
"HE9GQ2WF","conferencePaper","2017","Ghorbel, A.; Ghorbel, M.; Jmäiel, M.","A hybrid approach for private data protection in the cloud","Lect. Notes Comput. Sci.","16113349 (ISSN); 03029743 (ISSN); 9789819698936 (ISBN); 9789819698042 (ISBN); 9789819698110 (ISBN); 9789819698905 (ISBN); 9789819512324 (ISBN); 9783032026019 (ISBN); 9783032008909 (ISBN); 9783031915802 (ISBN); 9789819698141 (ISBN); 9783031984136 (ISBN)","","10.1007/978-3-319-57186-7_3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019217206&doi=10.1007%2F978-3-319-57186-7_3&partnerID=40&md5=dbf0a1db92744399153682dc851a665d","With the emergence of the cloud computing paradigm, the personal data usage has raised several privacy concerns like the lack of user control, the non-compliance with the user’s preferences and/or regulations, the difficulty of the data flow tracking, etc. In particular, one unsolved problem is to ensure that customers data usage policies are enforced, regardless of who accesses the data, how they are processed, where are the data stored, transferred and duplicated. This issue calls for two requirements to be satisfied. First, data should be handled in accordance with both owners’ preferences and regulations policies whenever it exists in the cloud and throughout its lifetime. Second, a consistent data flow tracking should be maintained to follow up the data derivation. Toward addressing these issues, we propose in this paper a hybrid approach to protect private data in the cloud. We propose the PriArmor data content for self-defending data when stored or transferred in the cloud and the PriArmor agent that acts as an armor for its privacy protection when processed by the cloud-based services. To facilitate the policy specification, we propose a novel privacy ontology model that drives the data owner to express his privacy requirements and to consider the regulations policies. Finally, we present the implementation details as well as a demonstration that shows flexibility and efficiency of our approach. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:39","2025-11-10 09:29:39","","23-37","","","10232 LNCS","","","","","","","","Springer Verlag service@springer.de","","English","","","Scopus","","","","Journal Abbreviation: Lect. Notes Comput. Sci.","<p>Export Date: 10 November 2025; Cited By: 2; Correspondence Address: A. Ghorbel; ReDCAD Laboratory, National School of Engineers of Sfax, University of Sfax, Sfax, B.P. 1173, 3038, Tunisia; email: amal.ghorbel@redcad.org; Conference name: 12th International Conference on Green, Pervasive and Cloud Computing, GPC 2017; Conference location: Cetara</p>","","","Cloud computing; Clouds; Ontology; Privacy protection; Cloud; Digital storage; Data privacy; Privacy; Green computing; Privacy policies; Privacy concerns; Policy enforcement; Privacy requirements; Compliance control; Data flow tracking; Data transfer; Policy specification; Unsolved problems","","Au, M.H.A.; Choo, K.-K.R.; Li, K.-C.; Castiglione, A.; Palmieri, F.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lecture Notes in Computer Science","","","","","","","","","","","","","","",""
"GCPNQQUC","conferencePaper","2017","Kassiano, V.; Gounaris, A.; Papadopoulos, A.N.; Tsichlas, K.","Mining uncertain graphs: An overview","Lect. Notes Comput. Sci.","16113349 (ISSN); 03029743 (ISSN); 9789819698936 (ISBN); 9789819698042 (ISBN); 9789819698110 (ISBN); 9789819698905 (ISBN); 9789819512324 (ISBN); 9783032026019 (ISBN); 9783032008909 (ISBN); 9783031915802 (ISBN); 9789819698141 (ISBN); 9783031984136 (ISBN)","","10.1007/978-3-319-57045-7_6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018677425&doi=10.1007%2F978-3-319-57045-7_6&partnerID=40&md5=a51c3bf432cb6b38848288d525bc7182","Graphs play an important role in modern world, due to their widespread use for modeling, representing and organizing linked data. Taking into consideration that most of the “killer” applications require a graph-based representation (e.g., the Web, social network management, protein-protein interaction networks), efficient query processing and analysis techniques are required, not only because these graphs are massive but also because the operations that must be supported are complex, requiring significant computational resources. In many cases, each graph edge e is annotated by a probability value p(e), expressing its existential uncertainty. This means that with probability p(e) the edge will be present in the graph and with probability 1 − p(e) the edge will be absent. This gives rise to the concept of probabilistic graphs (also known as uncertain graphs). Formally, a probabilistic graph G is a triplet (V, E, p) where V is the set of nodes, E is the set of edges and p: E → (0, 1]. The main challenge posed by this formulation is that problems that are relatively easy to solve in exact graphs become very difficult (or even intractable) in probabilistic graphs. In this paper, we perform an overview of the algorithmic techniques proposed in the literature for uncertain graph analysis. In particular, we center our focus on the following graph mining tasks: clustering, maximal cliques, k-nearest neighbors and core decomposition. We conclude the paper with a short discussion related to distributed mining of uncertain graphs which is expected to achieve significant performance improvements. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:39","2025-11-10 09:29:39","","87-116","","","10230 LNCS","","","","","","","","Springer Verlag service@springer.de","","English","","","Scopus","","","","Journal Abbreviation: Lect. Notes Comput. Sci.","<p>Export Date: 10 November 2025; Cited By: 20; Correspondence Address: A.N. Papadopoulos; Department of Informatics, Aristotle University of Thessaloniki, Thessaloniki, Greece; email: papadopo@csd.auth.gr; Conference name: 2nd International Workshop on Algorithmic Aspects of Cloud Computing, ALGOCLOUD 2016; Conference location: Aarhus; Conference sponsors: Danish National Research Foundation Center</p>","","","Cloud computing; Nearest neighbor search; Graphic methods; Graph theory; Proteins; Computational resources; Graph-based representations; K-nearest neighbors; Network analysis; Algorithmic techniques; Electric network analysis; Graph mining; Probabilistic graphs; Probability; Protein-protein interaction networks; Uncertain graphs","","Sellis, T.; Oikonomou, K.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lecture Notes in Computer Science","","","","","","","","","","","","","","",""
"ZL2JVFFI","conferencePaper","2017","Mohiddin, S.K.; Suresh Babu, S.B.; Sharmila, S.","A complete ontological survey of cloud forensic in the area of cloud computing","Adv. Intell. Sys. Comput.","21945357 (ISSN); 21945365 (ISSN); 9783319604855 (ISBN); 9783319276427 (ISBN); 9783319419343 (ISBN); 9783319232034 (ISBN); 9783319938844 (ISBN); 9783642330414 (ISBN); 9783319262833 (ISBN); 9788132220084 (ISBN); 9783642375019 (ISBN); 9783030026820 (ISBN)","","10.1007/978-981-10-3325-4_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018424288&doi=10.1007%2F978-981-10-3325-4_5&partnerID=40&md5=9c5770c604f4e89d41f484e65317eb0a","In order to arm yourself and assess risk correctly in the cloud, carrying out investigations are necessary. Though Cloud Computing is the buzzing technology now a days, with the advent with which cloud computing is developing and providing solutions to the upcoming technologies where on the other side of it there also lies a down fall with respect to theft of data in the cloud, loss of data in the cloud which are related to forensic, these things create an distrustful relation between cloud user and cloud providers, during the past half decade cloud forensic has emerged as a challenging point that has to be solved in cloud computing, the prevailing existing solutions which were suggested at the initial stage of Cloud Forensics were satisfied at that time but those solutions cannot rule now also, due to which they are not up to the mark to give much satisfaction which there by strengthen the faith of users in cloud, and makes Cloud Service Providers to provide the services and make a path to be laid for the coming technologies to utilize the flavors of cloud computing. This paper inculcates the contents related to cloud forensic which are traced out which are being known, to be known. In this paper we have traced out the major causes of Cloud Forensics, and thrown a light on the causes and origins which are helpful for laying a success ladder for Cloud Forensic concepts, and provided relevant content which would be helpful to trace out the solutions which are causing obstacles in the field of Cloud Forensics, utilizing which one can get an overview of the challenges and if considered can definitely lead to a good solution methods which if implemented in a proper way can lead to recovery of lost data as well as to know the real cause of the effect and also in order to reduce their effect. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:39","2025-11-10 09:29:39","","38-47","","","547","","","","","","","","Springer Verlag service@springer.de","","English","","","Scopus","","","","Journal Abbreviation: Adv. Intell. Sys. Comput.","<p>Export Date: 10 November 2025; Cited By: 8; Correspondence Address: S.K. Mohiddin; Acharya Nagarjuna University, Guntur, India; email: mail2mohiddin@gmail.com; Conference name: Proceedings of 6th International Conference on Soft Computing for Problem Solving, SocProS 2016; Conference location: Patiala</p>","","","Cloud computing; Risk assessment; Distributed database systems; Cloud forensics; Cloud service providers; Cloud providers; Network function virtualization; Computer crime; Digital forensics; Soft computing; Cloud forensic; Digital forensic readiness; Forensic readiness; Forensic tool kit (FTK); Forensic tools; Problem solving; Solution methods","","Das, K.N.; Pant, M.; Deep, K.; Bansal, J.C.; Lal, A.K.; Garg, H.; Nagar, A.K.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advances in Intelligent Systems and Computing","","","","","","","","","","","","","","",""
"UJU5LEPP","journalArticle","2017","Sanislav, T.; Zeadally, S.; Moiş, G.D.","A Cloud-Integrated, Multilayered, Agent-Based Cyber-Physical System Architecture","Computer","","00189162 (ISSN); 15580814 (ISSN)","10.1109/MC.2017.113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018355016&doi=10.1109%2FMC.2017.113&partnerID=40&md5=48756977afdfcb30a7e46bba9b72ee3f","The cloud computing infrastructure has the power to increase the dependability, interoperability, and scalability of emerging cyber-physical systems (CPSs). Integrating intelligent agents and semantic ontologies can help manage the complexity of such systems and enable the development of large-scale CPSs. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:39","2025-11-10 09:29:39","","27-37","","4","50","","Computer","","","","","","","","English","","","Scopus","","","","Publisher: IEEE Computer Society help@computer.org","<p>Export Date: 10 November 2025; Cited By: 23; CODEN: CPTRB</p>","","","Semantics; cloud; Clouds; Distributed computer systems; Interoperability; Cyber security; Computer architecture; Cyber Physical System; Embedded systems; Intelligent agents; security; cyber-physical systems; Agent based architectures; agent-based architecture; CPSs; cybersecurity; intelligent agent technologies; Intelligent agent technology; networking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8BKAVZLI","conferencePaper","2017","Cole, B.S.; Moore, J.H.","EVE: Cloud-based annotation of human genetic variants","Lect. Notes Comput. Sci.","16113349 (ISSN); 03029743 (ISSN); 9789819698936 (ISBN); 9789819698042 (ISBN); 9789819698110 (ISBN); 9789819698905 (ISBN); 9789819512324 (ISBN); 9783032026019 (ISBN); 9783032008909 (ISBN); 9783031915802 (ISBN); 9789819698141 (ISBN); 9783031984136 (ISBN)","","10.1007/978-3-319-55849-3_6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017534902&doi=10.1007%2F978-3-319-55849-3_6&partnerID=40&md5=6929a7adab3f6acafbd79e55cb3ed3a1","Annotation of human genetic variants enables genotype-phenotype association studies at the gene, pathway, and tissue level. Annotation results are difficult to reproduce across study sites due to shifting software versions and a lack of a unified hardware interface between study sites. Cloud computing offers a promising solution by integrating hardware and software into reproducible virtual appliances which may be utilized on-demand and shared across institutions. We developed ENSEMBL VEP on EC2 (EVE), a cloud-based virtual appliance for annotation of human genetic variants built around the ENSEMBL Variant Effect Predictor. We integrated virtual hardware infrastructure, opensource software, and publicly available genomic datasets to provide annotation capability for genetic variants in the context of genes/transcripts, Gene Ontology pathways, tissue-specific expression from the Gene Expression Atlas, miRNA annotations, minor allele frequencies from the 1000 Genomes Project and the Exome Aggregation Consortium, and deleteriousness scores from Combined Annotation Dependent Depletion. We demonstrate the utility of EVE by annotating the genetic variants in a case-control study of glaucoma. Cloud computing can reduce the difficulty of replicating complex software pipelines such as annotation pipelines across study sites. We provide a publicly available CloudFormation template of the EVE virtual appliance which can automatically provision and deploy a parameterized, preconfigured hardware/software stack ready for annotation of human genetic variants (github.com/epistasislab/EVE). This approach offers increased reproducibility in human genetic studies by providing a unified appliance to researchers across the world. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:39","2025-11-10 09:29:39","","83-95","","","10199 LNCS","","","","","","","","Springer Verlag service@springer.de","","English","","","Scopus","","","","Journal Abbreviation: Lect. Notes Comput. Sci.","<p>Export Date: 10 November 2025; Cited By: 1; Correspondence Address: B.S. Cole; Department of Biostatistics and Epidemiology, Perelman School of Medicine, Institute for Biomedical Informatics, Philadelphia, University of Pennsylvania, 19104-6116, United States; email: colebr@upenn.edu; Conference name: 20th European Conference on the Applications of Evolutionary Computation, EvoApplications 2017; Conference location: Amsterdam</p>","","","Cloud computing; Pipelines; Genes; Reproducibilities; RNA; Virtual reality; Annotation; Gene expression; Genotype-phenotype associations; GWAS; Hardware; Hardware and software; Hardware interfaces; Infrastructure-as-Code; Reproducibility; Tissue; Tissue-specific expression","","Hidalgo, J.I.; Cotta, C.; Hu, T.; Tonda, A.; Burrelli, P.; Coler, M.; Iacca, G.; Kampouridis, M.; Mora Garcia, A.M.; Squillero, G.; Brabazon, A.; Haasdijk, E.; Heinerman, J.; D Andreagiovanni, F.; Bacardit, J.; Nguyen, T.T.; Silva, S.; Tarantino, E.; Esparcia-Alcazar, A.I.; Ascheid, G.; Glette, K.; Cagnoni, S.; Kaufmann, P.; de Vega, F.F.; Mavrovouniotis, M.; Zhang, M.; Divina, F.; Sim, K.; Urquhart, N.; Schaefer, R.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lecture Notes in Computer Science","","","","","","","","","","","","","","",""
"VSEDARAJ","conferencePaper","2017","Clara Kanmani, A.C.; Chockalingam, T.; Guruprasad, N.","An exploratory study of RDF: A data model for cloud computing","Adv. Intell. Sys. Comput.","21945357 (ISSN); 21945365 (ISSN); 9783319604855 (ISBN); 9783319276427 (ISBN); 9783319419343 (ISBN); 9783319232034 (ISBN); 9783319938844 (ISBN); 9783642330414 (ISBN); 9783319262833 (ISBN); 9788132220084 (ISBN); 9783642375019 (ISBN); 9783030026820 (ISBN)","","10.1007/978-981-10-3156-4_68","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014948045&doi=10.1007%2F978-981-10-3156-4_68&partnerID=40&md5=5856e35312a16ea2fe623daaa9c927ed","Semantic web is an extension of the web which focuses on the meaning of data content rather than the structure of the data content. It promotes many standards by the world wide web consortium (W3C). RDF is a data interchange standard widely used by semantic web community. Cloud computing is a computing paradigm which involves outsourcing of computing resources with the capabilities of resource scalability, on demand provisioning with little or no up-front IT infrastructure investment costs. Resource Description framework is a semantic data model for cloud computing. This paper analyze RDF in terms of its present status, comparison between RDF and traditional data models, its usage in semantic web data management, overview of semantic web rule languages and finally its limitations in representing concepts are examined. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:39","2025-11-10 09:29:39","","641-649","","","516","","","","","","","","Springer Verlag service@springer.de","","English","","","Scopus","","","","Journal Abbreviation: Adv. Intell. Sys. Comput.","<p>Export Date: 10 November 2025; Cited By: 7; Correspondence Address: A.C. Kanmani; Department of Computer Science and Engineering, Visvesvaraya Technological University, Research Resource Center, Belagavi, 590018, India; email: claracalton.joseph@gmail.com; Conference name: 5th International Conference on Frontiers in Intelligent Computing Theory and Applications, FICTA 2016; Conference location: Bhubaneswar; Odisha</p>","","","Semantic Web; Cloud computing; Information management; Computation theory; Computing resource; Computing paradigm; Semantic web; Investments; RDF; Intelligent computing; Semantic Web rule language (SWRL); Data model; Resource description framework; World wide web consortiums; Data structures; Exploratory studies; IT infrastructures; Semantic data model","","Udgata, S.K.; Bhateja, V.; Pattnaik, P.K.; Satapathy, S.C.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advances in Intelligent Systems and Computing","","","","","","","","","","","","","","",""
"CY4RGNAQ","journalArticle","2017","Suherman, A.G.; Simatupang, T.M.","The network business model of cloud computing for end-to-end supply chain visibility","International Journal of Value Chain Management","","17415357 (ISSN); 17415365 (ISSN)","10.1504/IJVCM.2017.082684","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014825579&doi=10.1504%2FIJVCM.2017.082684&partnerID=40&md5=d2cede785b06289f7df424deed07a6ea","A new ontology is required to complement the change in business model due to a disruptive technology called cloud computing. The cloud computing technology has the potential to integrate a supply chain and create a better value network. The existing models from previous research are unable to map the benefits of cloud computing from the perspectives of multiple actors and highlight where exactly the benefits occur along the supply chain. The network business model is proposed to facilitate the adoption of the cloud computing technology that maps four key components namely value, activity, actor, and benefit. A case study involving a logistics company and a cloud solution provider was conducted to observe the adaptability and the rigidity of the model. Rather than going head-to-head with the license-based model such as ERP, cloud-based solutions integrate such systems and create an end-to-end visibility across the supply chain, which includes procurement, distribution, and inventory visibilities. © 2020 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:39","2025-11-10 09:29:39","","22-39","","1","8","","Int. J. Value Chain Manage.","","","","","","","","English","","","Scopus","","","","Publisher: Inderscience Publishers","<p>Export Date: 10 November 2025; Cited By: 17; Correspondence Address: T.M. Simatupang; School of Business and Management, Bandung Institute of Technology, Bandung, Indonesia; email: togar@sbm-itb.ac.id</p>","","","Cloud computing; Network business model; Supply chain visibility; Value chain management","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6YVXBDWV","journalArticle","2017","Yablonsky, S.A.","Multidimensional cloud-enabled innovations for financial services","International Journal of Business Excellence","","17560047 (ISSN); 17560055 (ISSN)","10.1504/IJBEX.2017.082587","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014592776&doi=10.1504%2FIJBEX.2017.082587&partnerID=40&md5=6bb54d9cdde403ee9713aa0bb082a70b","The research focuses on cloud computing innovations for financial services. This paper reports a study of ontology/taxonomy of cloud-enabled innovations for financial services. The analysis and discussion lead to a multidimensional framework of cloud-enabled service innovations, with a particular emphasis on business model, product, service, marketing, and platform financial innovations. The research contains guidelines to help practitioners and policy makers develop cloud-enabled financial innovation strategies through the consideration of different levels of innovation. It offers a relevant source of ideas and guidance for anyone interested in research and practice related to rethinking service innovation. © 2020 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:39","2025-11-10 09:29:39","","464-486","","4","11","","Int. J. Bus. Excellence","","","","","","","","English","","","Scopus","","","","Publisher: Inderscience Publishers","<p>Export Date: 10 November 2025; Cited By: 4; Correspondence Address: S.A. Yablonsky; Graduate School of Management, St. Petersburg State University, St. Petersburg, Volkhovsky per., 1-3, 199004, Russian Federation; email: yablonsky@gsom.pu.ru</p>","","","taxonomy; cloud-enabled financial innovation; strategic framework","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRW3DUXV","conferencePaper","2017","Labidi, T.; Mtibaa, A.; Gaaloul, W.; Gargouri, F.","Toward context-aware SLA for cloud computing","Adv. Intell. Sys. Comput.","21945357 (ISSN); 21945365 (ISSN); 9783319604855 (ISBN); 9783319276427 (ISBN); 9783319419343 (ISBN); 9783319232034 (ISBN); 9783319938844 (ISBN); 9783642330414 (ISBN); 9783319262833 (ISBN); 9788132220084 (ISBN); 9783642375019 (ISBN); 9783030026820 (ISBN)","","10.1007/978-3-319-52941-7_35","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014200435&doi=10.1007%2F978-3-319-52941-7_35&partnerID=40&md5=fba5545d17758091db9553e039b07321","Service Level Agreements (SLA) represents the principal means to control the Quality of Service (QoS). In cloud computing, various advanced SLA strategies are used; some techniques among others try to avoid the SLA violations. Taking into account the cloud consumer contextual parameters is a promising way to predict and avoid costly SLA violations. Therefore, in this paper, we propose a context-aware system for the SLA in order to guarantee the QoS. We create a contextual ontology to introduce the semantic meaning of the cloud consumer contextual parameters. In addition, using reasoning techniques, we (1) predict SLA violations and we (2) choose and apply the corrective actions in autonomous manner. This allows getting a proactive adjustment of the cloud service execution and respecting the SLA parameters. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:39","2025-11-10 09:29:39","","350-359","","","552","","","","","","","","Springer Verlag service@springer.de","","English","","","Scopus","","","","Journal Abbreviation: Adv. Intell. Sys. Comput.","<p>Export Date: 10 November 2025; Cited By: 1; Correspondence Address: T. Labidi; Miracl Laboratory, National School of Electronic and Telecommunications, University of Sfax, Sfax, Tunisia; email: taherlabidi@gmail.com; Conference name: 16th International Conference on Hybrid Intelligent Systems, HIS 2016; Conference location: Marrakech; Conference sponsors: Association Le Grand Atlas; GFC (Groupment de Formation Continue); UIR (Universite Internationale de Rabat)</p>","","","Context- awareness; Cloud computing; Semantics; Ontology; Cloud consumers; Telecommunication services; Quality of service; Intelligent systems; Network architecture; Service level agreement; Service Level Agreements; Context-aware systems; Reasoning techniques; Quality of Service; Sla parameters; Context-awareness; Contextual ontologies; Corrective actions","","Mezzour, G.; Alimi, A.M.; Rokbani, N.; Abraham, A.; Muda, A.K.; Haqiq, A.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advances in Intelligent Systems and Computing","","","","","","","","","","","","","","",""
"SD8BICN8","journalArticle","2017","Caino-Lores, S.; García, A.; García-Carballeira, F.; Carretero, J.","Efficient design assessment in the railway electric infrastructure domain using cloud computing","Integrated Computer-Aided Engineering","","18758835 (ISSN); 10692509 (ISSN)","10.3233/ICA-160532","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009932191&doi=10.3233%2FICA-160532&partnerID=40&md5=4c2a657febb18af56780b46d2e824aa7","Nowadays, railway infrastructure designers rely heavily on computer simulators and expert systems to model, analyze and evaluate potential deployments prior to their installation. This paper presents the railway power consumption simulator model (RPCS), a cloud-based model for the design, simulation and evaluation of railway electric infrastructures. This model integrates the parameters of an infrastructure within a search engine that generates and evaluates a set of simulations to achieve optimal designs, according to a given set of objectives and restrictions. The knowledge of the domain is represented as an ontology that translates the elements in the infrastructure into an electric circuit, which is simulated to obtain a wide range of electric metrics. In order to support the execution of thousands of scenarios in a scalable, efficient and fault-tolerant manner, this paper introduces an architecture to deploy the model in a cloud environment, and a dimensioning model to find the types and number of instances that maximize performance while minimizing the externalization costs. The resulting model is applied to a particular case study, allowing the execution of over one thousand concurrent experiments in a virtual cluster on the Amazon Elastic Compute Cloud. © 2017 Elsevier B.V., All rights reserved.","2017","2025-11-10 09:29:39","2025-11-10 09:29:39","","57-72","","1","24","","Integr. Comput. Aided Eng.","","","","","","","","English","","","Scopus","","","","Publisher: IOS Press Nieuwe Hemweg 6B Amsterdam 1013 BG","<p>Export Date: 10 November 2025; Cited By: 7; Correspondence Address: J. Carretero; Computer Science and Engineering Department, University Carlos III of Madrid, Leganes, Madrid, Avda. Universidad 30, 28911, Spain; email: jesus.carretero@uc3m.es; CODEN: ICAEE</p>","","","Cloud computing; cloud computing; Cloud environments; Search engines; Simulation model; Expert systems; Computer simulators; Efficient designs; Elastic compute clouds; Electric infrastructures; infrastructure optimization; Railroad transportation; Railroads; Railway electric provisioning; Railway infrastructure; simulation model; Transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
